Numéro_incident,Date_appel,Heure_appel,Type_appel,Quartier,Commune,Type_incident,Indicateur_santé_mentale,Nombre_unités_déployées,Temps_réponse (minutes),Heure_arrivée,Clôture_appel,Jour,Conclusion_appel,Rapport_rédigé
252104556,2025-07-15,09:30:21,Initiative agent, Adougba,Agoe-Nyivé 1,Dispute familiale,Oui,2,148,11:58:21,12:24:21,mardi,Transmis au CB,Non
251125956,2025-06-26,20:39:34,appel 117,Alinka,Agoe-Nyivé 4,Tapage nocturne,Non,1,432,03:51:34,04:18:34,jeudi,Arrestation,Oui
254858192,2025-06-13,14:00:07,APP117, Avinato,Agoe-Nyivé 2,Dispute familiale,Non,1,375,20:15:07,20:37:07,vendredi,Transmis au CB,Non
253958997,2025-05-25,15:40:16,117,Dégomé,Agoe-Nyivé 4,Violence conjugale,Non,1,559,00:59:16,01:40:16,dimanche,Transmis au CB,Non
252072971,2025-06-29,04:11:24,117,Bè-Ablogamé,Golfe 1,Bagarre,Oui,2,522,12:53:24,13:25:24,dimanche,Arrestation,Non
256106036,2025-07-25,03:52:29,appel 117,Tokoin Lycée  ,Golfe 3,Tapage nocturne,Oui,2,17,04:09:29,04:42:29,vendredi,Transfert hôpital,Oui
259502211,2025-05-28,05:19:14,Appel 112, Zogbegan,Agoe-Nyivé 4,Violence conjugale,Oui,4,68,06:27:14,07:00:14,mercredi,Transmis au CB,Oui
259458982,2025-05-17,21:40:53,Appel 112,Amoutivé,Golfe 4,Tapage nocturne,Non,3,536,06:36:53,06:44:53,samedi,Transmis au CB,Non
259515160,2025-07-07,00:26:55,117, Zopomahé,Agoe-Nyivé 5,Vol,Non,4,522,09:08:55,09:24:55,lundi,Transmis au CB,Oui
252772403,2025-06-15,18:43:38,appel117,Legbassito,Agoe-Nyivé 2,Violence conjugale,Non,2,289,23:32:38,00:04:38,dimanche,Arrestation,Non
251562133,2025-07-28,21:18:49,117, Atikoumé,Golfe 4,Accident moto,Non,4,193,00:31:49,00:43:49,lundi,Arrestation,Oui
254869380,2025-05-03,19:17:36,Appel 117, Fiovi,Agoe-Nyivé 1,Vol,Non,3,352,01:09:36,01:42:36,samedi,Transfert hôpital,Non
258142921,2025-06-04,00:00:55,APP117, Lom-nava,Golfe 4,Violence conjugale,Oui,2,60,01:00:55,01:15:55,mercredi,Aucun suivi,Oui
255757184,2025-05-14,16:56:01,Appel 117, Hanoukopé-Est ,Golfe 3,Dispute familiale,Non,2,304,22:00:01,22:27:01,mercredi,Arrestation,Oui
259183508,2025-06-04,16:53:39,Appel 112, Yokoè,Golfe 7,Vol,Oui,4,74,18:07:39,18:34:39,mercredi,Aucun suivi,Non
252855938,2025-07-01,08:37:13,appel 117, Nanégbé,Agoe-Nyivé 5,Vol,Oui,3,194,11:51:13,12:25:13,mardi,Aucun suivi,Oui
259358580,2025-05-19,04:34:11,Appel 112, Dalime,Agoe-Nyivé 2,Violence conjugale,Non,4,231,08:25:11,09:12:11,lundi,Aucun suivi,Non
254828244,2025-06-16,04:19:55,Initiative agent, Kpotave,Agoe-Nyivé 6,Dispute familiale,Non,4,351,10:10:55,10:29:55,lundi,Aucun suivi,Oui
254442045,2025-06-06,20:50:49,APP117, Lomenyokope,Agoe-Nyivé 6,Accident moto,Oui,2,236,00:46:49,01:16:49,vendredi,Aucun suivi,Non
254896879,2025-06-01,04:39:14,Appel 112, Madjikpeto,Agoe-Nyivé 2,Bagarre,Oui,2,90,06:09:14,06:26:14,dimanche,Aucun suivi,Oui
252651016,2025-05-14,21:33:32,appel117,Bè-Ablogamé,Golfe 1,Tapage nocturne,Non,2,484,05:37:32,06:14:32,mercredi,Aucun suivi,Oui
252947447,2025-05-13,17:00:10,117, Kpogan,Golfe 6,Accident moto,Non,1,540,02:00:10,02:14:10,mardi,Aucun suivi,Oui
258467454,2025-06-14,03:08:03,117, Kélégougan ,Golfe 1,Accident moto,Non,3,428,10:16:03,10:43:03,samedi,Aucun suivi,Non
252508005,2025-06-02,15:57:11,appel 117,Djidjolé,Golfe 5,Violence conjugale,Oui,4,296,20:53:11,21:15:11,lundi,Arrestation,Oui
258157533,2025-05-13,13:52:51,appel117, Amadahomé,Golfe 5,Violence conjugale,Oui,3,434,21:06:51,21:55:51,mardi,Aucun suivi,Oui
252058210,2025-07-07,20:55:34,APP117, Athieme,Agoe-Nyivé 2,Tapage nocturne,Non,2,82,22:17:34,22:42:34,lundi,Transmis au CB,Oui
252315827,2025-05-28,05:44:18,Appel 112, Athieme,Agoe-Nyivé 2,Tapage nocturne,Oui,4,142,08:06:18,08:26:18,mercredi,Arrestation,Non
254947601,2025-07-30,12:07:20,Appel 112, Awoudja,Agoe-Nyivé 3,Violence conjugale,Non,2,368,18:15:20,18:35:20,mercredi,Arrestation,Non
257061613,2025-06-22,13:23:52,appel117, Lom-nava,Golfe 4,Dispute familiale,Oui,4,249,17:32:52,18:15:52,dimanche,Aucun suivi,Oui
259038954,2025-07-04,03:54:03,Appel 112, Adamavo,Golfe 6,Vol,Non,2,420,10:54:03,11:00:03,vendredi,Transmis au CB,Oui
251153627,2025-07-29,05:34:50,Appel 112, Adougba,Agoe-Nyivé 1,Dispute familiale,Non,3,336,11:10:50,12:10:50,mardi,Aucun suivi,Non
254359405,2025-06-25,09:08:14,appel 117,Amoutivé,Golfe 4,Dispute familiale,Non,2,221,12:49:14,13:34:14,mercredi,Transmis au CB,Non
255542228,2025-05-19,12:10:30,appel117, Lom-nava,Golfe 4,Accident moto,Non,3,76,13:26:30,14:26:30,lundi,Transmis au CB,Non
252437206,2025-07-11,09:11:24,Appel 112, Kladzeme,Agoe-Nyivé 6,Dispute familiale,Oui,1,539,18:10:24,18:39:24,vendredi,Transmis au CB,Oui
256992978,2025-05-16,18:55:34,appel 117, Démakpoè,Agoe-Nyivé 1,Tapage nocturne,Oui,2,535,03:50:34,03:59:34,vendredi,Aucun suivi,Non
252998005,2025-07-17,11:52:06,Appel 112, Adamavo,Golfe 6,Bagarre,Oui,1,179,14:51:06,15:44:06,jeudi,Arrestation,Oui
255225279,2025-05-17,10:33:50,Appel 117,Kotokoli-Zongo,Agoe-Nyivé 4,Tapage nocturne,Oui,4,132,12:45:50,13:02:50,samedi,Arrestation,Oui
255612949,2025-06-09,09:46:17,Appel 117, Lom-nava,Golfe 4,Dispute familiale,Oui,1,551,18:57:17,19:49:17,lundi,Transfert hôpital,Non
255328112,2025-06-06,14:06:53,Appel 117,Dégomé,Agoe-Nyivé 4,Vol,Oui,2,207,17:33:53,18:02:53,vendredi,Transfert hôpital,Non
258165810,2025-05-07,19:18:34,appel 117, Agbalépedogan,Golfe 5,Violence conjugale,Oui,1,456,02:54:34,03:44:34,mercredi,Transmis au CB,Oui
253251662,2025-07-21,16:31:33,117,  Atsanvé,Agoe-Nyivé 1,Tapage nocturne,Non,1,475,00:26:33,01:04:33,lundi,Transfert hôpital,Oui
259742225,2025-05-11,09:49:31,117, Kpogan,Golfe 6,Tapage nocturne,Non,4,380,16:09:31,16:29:31,dimanche,Arrestation,Oui
253473160,2025-05-07,03:37:33,Appel 117, Assivito,Golfe 4,Bagarre,Non,2,406,10:23:33,10:41:33,mercredi,Aucun suivi,Oui
255209523,2025-07-15,15:43:26,Appel 112, Agbalépedogan,Golfe 5,Tapage nocturne,Oui,3,62,16:45:26,17:31:26,mardi,Transmis au CB,Oui
251225207,2025-06-16,01:04:29,Appel 117,Bè-Ablogamé,Golfe 1,Dispute familiale,Oui,2,172,03:56:29,04:11:29,lundi,Arrestation,Non
254125832,2025-06-04,05:09:25,117, Awatame,Golfe 7,Violence conjugale,Oui,2,56,06:05:25,06:54:25,mercredi,Transmis au CB,Non
259834182,2025-05-18,13:53:12,117,Dégomé,Agoe-Nyivé 4,Dispute familiale,Non,3,578,23:31:12,00:12:12,dimanche,Transmis au CB,Oui
255254327,2025-07-25,14:35:55,117, Hanoukopé,Golfe 4,Tapage nocturne,Non,2,491,22:46:55,23:19:55,vendredi,Transmis au CB,Oui
257291556,2025-06-26,07:13:37,appel 117,Djidjolé,Golfe 5,Tapage nocturne,Oui,4,150,09:43:37,10:01:37,jeudi,Transfert hôpital,Oui
255873079,2025-07-08,16:50:01,Appel 117,Bè-Attiégou,Golfe 1,Vol,Non,3,593,02:43:01,03:32:01,mardi,Transmis au CB,Non
251662285,2025-06-25,12:23:32,Appel 112,Alinka,Agoe-Nyivé 4,Violence conjugale,Oui,3,176,15:19:32,15:52:32,mercredi,Aucun suivi,Oui
259644702,2025-05-15,08:55:31,appel117, Adidogomé,Golfe 5,Bagarre,Non,1,206,12:21:31,13:17:31,jeudi,Arrestation,Non
257788006,2025-05-14,14:59:20,Appel 117, Kpogan,Golfe 6,Vol,Oui,3,517,23:36:20,23:45:20,mercredi,Transmis au CB,Oui
252946784,2025-06-06,00:18:11,117, Atikoumé,Golfe 4,Dispute familiale,Oui,1,351,06:09:11,06:21:11,vendredi,Transfert hôpital,Non
251419550,2025-07-18,01:48:36,appel117, Kélégougan ,Golfe 1,Tapage nocturne,Non,1,589,11:37:36,12:34:36,vendredi,Transmis au CB,Oui
258899358,2025-06-04,02:21:47,appel117, Doumasséssé ,Golfe 3,Vol,Oui,1,123,04:24:47,05:23:47,mercredi,Aucun suivi,Oui
256495054,2025-06-18,13:09:53,APP117, Kladzeme,Agoe-Nyivé 6,Accident moto,Oui,3,120,15:09:53,15:18:53,mercredi,Arrestation,Non
256042948,2025-07-25,17:03:38,117, Assivito,Golfe 4,Vol,Oui,1,147,19:30:38,20:18:38,vendredi,Arrestation,Non
256954934,2025-05-21,15:45:23,appel117, Sogbossito,Agoe-Nyivé 1,Bagarre,Oui,1,431,22:56:23,23:11:23,mercredi,Transfert hôpital,Non
251964128,2025-06-16,22:30:58,appel 117, Bè-Kpota,Golfe 1,Accident moto,Oui,3,113,00:23:58,00:49:58,lundi,Aucun suivi,Oui
255458557,2025-05-02,22:19:21,117, Awatame,Golfe 7,Violence conjugale,Oui,1,481,06:20:21,06:40:21,vendredi,Arrestation,Oui
257742739,2025-07-10,20:10:11,APP117, Athieme,Agoe-Nyivé 2,Dispute familiale,Non,2,478,04:08:11,05:02:11,jeudi,Transfert hôpital,Non
253599287,2025-07-12,19:21:22,Appel 117, Avépozo,Golfe 6,Dispute familiale,Non,2,534,04:15:22,04:30:22,samedi,Aucun suivi,Non
256237318,2025-07-01,18:20:05,Appel 112, Dalime,Agoe-Nyivé 2,Violence conjugale,Oui,2,511,02:51:05,03:25:05,mardi,Transmis au CB,Non
255758515,2025-05-31,22:10:22,Appel 112,Dégomé,Agoe-Nyivé 4,Dispute familiale,Non,2,95,23:45:22,00:21:22,samedi,Transfert hôpital,Oui
259832285,2025-06-22,20:07:55,APP117, Adougba,Agoe-Nyivé 1,Dispute familiale,Non,2,26,20:33:55,21:08:55,dimanche,Aucun suivi,Non
251997425,2025-05-10,17:10:02,appel 117, Atikoumé,Golfe 4,Tapage nocturne,Non,2,562,02:32:02,03:00:02,samedi,Transmis au CB,Oui
259406910,2025-06-06,08:31:30,Appel 112, Béniglato,Golfe 4,Vol,Oui,1,10,08:41:30,08:52:30,vendredi,Aucun suivi,Non
251394624,2025-06-03,14:30:34,appel 117, Fiovi,Agoe-Nyivé 1,Tapage nocturne,Non,4,52,15:22:34,15:40:34,mardi,Transfert hôpital,Non
256866574,2025-07-18,16:54:16,APP117, Agbalépedogan,Golfe 5,Vol,Oui,3,454,00:28:16,01:20:16,vendredi,Transmis au CB,Non
256559527,2025-07-17,21:05:10,117, Kladzeme,Agoe-Nyivé 6,Dispute familiale,Oui,4,108,22:53:10,23:09:10,jeudi,Aucun suivi,Non
252495744,2025-05-06,05:22:15,117,Haoussa-Zongo,Agoe-Nyivé 4,Accident moto,Oui,3,236,09:18:15,09:44:15,mardi,Transmis au CB,Non
257191102,2025-07-22,08:55:28,appel117, Bè-Anfamé,Golfe 1,Bagarre,Non,1,491,17:06:28,17:34:28,mardi,Arrestation,Oui
254271937,2025-06-21,02:55:53,appel 117, Gblinkomegan,Golfe 7,Vol,Non,3,518,11:33:53,12:24:53,samedi,Transfert hôpital,Non
255415811,2025-05-19,16:18:46,APP117, Assivito,Golfe 4,Bagarre,Oui,2,259,20:37:46,21:26:46,lundi,Transfert hôpital,Oui
256191034,2025-07-27,00:28:58,APP117, Adidoadin,Golfe 5,Vol,Oui,1,37,01:05:58,01:58:58,dimanche,Arrestation,Oui
256971151,2025-05-07,11:59:51,APP117,Hossoukopé,Agoe-Nyivé 3,Vol,Oui,4,542,21:01:51,21:57:51,mercredi,Transmis au CB,Oui
257478392,2025-07-05,17:05:47,Appel 117,Alinka,Agoe-Nyivé 4,Violence conjugale,Oui,3,217,20:42:47,21:32:47,samedi,Aucun suivi,Non
255095289,2025-06-07,00:30:46,Initiative agent, Baguida.,Golfe 6,Accident moto,Non,3,202,03:52:46,04:03:46,samedi,Arrestation,Non
253873841,2025-05-19,00:18:25,Appel 112,Tokoin Lycée  ,Golfe 3,Vol,Oui,4,55,01:13:25,01:23:25,lundi,Transmis au CB,Oui
258093028,2025-06-13,00:06:59,Initiative agent, Assivito,Golfe 4,Bagarre,Oui,4,286,04:52:59,05:38:59,vendredi,Aucun suivi,Oui
258547171,2025-05-24,15:00:56,APP117, Klobatème,Golfe 1,Tapage nocturne,Oui,3,118,16:58:56,17:06:56,samedi,Arrestation,Oui
253095965,2025-06-14,05:22:09,Appel 112, Madjikpeto,Agoe-Nyivé 2,Tapage nocturne,Oui,3,308,10:30:09,11:00:09,samedi,Transmis au CB,Oui
252242461,2025-05-14,18:05:48,Initiative agent,Djidjolé,Golfe 5,Violence conjugale,Oui,1,117,20:02:48,20:56:48,mercredi,Aucun suivi,Non
253434486,2025-07-15,23:05:22,appel117, Bè-Kpota,Golfe 1,Bagarre,Non,1,10,23:15:22,23:46:22,mardi,Aucun suivi,Oui
255323337,2025-07-25,17:30:48,Appel 112, Atikoumé,Golfe 4,Vol,Oui,4,144,19:54:48,20:15:48,vendredi,Arrestation,Oui
254229409,2025-05-18,07:57:52,Appel 112, Kélégouvi ,Golfe 3,Violence conjugale,Non,4,200,11:17:52,11:41:52,dimanche,Arrestation,Non
251292428,2025-05-31,03:05:54,117, Bè-Kpota,Golfe 1,Accident moto,Oui,4,48,03:53:54,04:37:54,samedi,Aucun suivi,Oui
251612338,2025-05-05,15:52:40,APP117, Dalime,Agoe-Nyivé 2,Violence conjugale,Non,2,181,18:53:40,19:04:40,lundi,Arrestation,Oui
252122944,2025-07-18,23:21:05,appel117, Dalime,Agoe-Nyivé 2,Vol,Non,3,400,06:01:05,06:29:05,vendredi,Arrestation,Oui
251638889,2025-05-14,16:27:13,appel117, Elavagno,Agoe-Nyivé 3,Vol,Oui,4,208,19:55:13,20:47:13,mercredi,Transfert hôpital,Non
253044607,2025-07-17,01:38:15,117,Dégomé,Agoe-Nyivé 4,Bagarre,Non,3,484,09:42:15,10:22:15,jeudi,Transfert hôpital,Non
257489058,2025-07-19,23:50:49,Initiative agent, Kodjoviakopé,Golfe 4,Vol,Non,3,335,05:25:49,06:10:49,samedi,Transmis au CB,Non
252594314,2025-07-13,01:37:19,Initiative agent, Athieme,Agoe-Nyivé 2,Dispute familiale,Oui,1,403,08:20:19,08:36:19,dimanche,Transfert hôpital,Non
259977140,2025-05-29,13:50:29,Appel 117, Béniglato,Golfe 4,Vol,Non,2,368,19:58:29,20:28:29,jeudi,Arrestation,Oui
254644343,2025-06-18,17:13:13,Initiative agent,Gbadago,Golfe 4,Violence conjugale,Non,1,545,02:18:13,02:37:13,mercredi,Arrestation,Oui
254141615,2025-07-30,15:54:52,APP117, Assivito,Golfe 4,Accident moto,Non,2,563,01:17:52,01:52:52,mercredi,Aucun suivi,Non
255972248,2025-05-12,07:56:06,Initiative agent,Gbadago,Golfe 4,Vol,Oui,4,292,12:48:06,13:08:06,lundi,Transmis au CB,Non
258492539,2025-06-27,08:14:41,Appel 112,Haoussa-Zongo,Agoe-Nyivé 4,Vol,Non,4,530,17:04:41,17:15:41,vendredi,Aucun suivi,Non
251631678,2025-06-25,15:17:51,appel117, Assivito,Golfe 4,Dispute familiale,Oui,2,321,20:38:51,20:58:51,mercredi,Aucun suivi,Oui
254375884,2025-07-12,07:41:39,Appel 117,Amoutivé,Golfe 4,Tapage nocturne,Non,2,182,10:43:39,11:04:39,samedi,Transmis au CB,Oui
254337808,2025-07-22,18:50:19,appel117,Amoutivé,Golfe 4,Vol,Oui,1,22,19:12:19,19:23:19,mardi,Aucun suivi,Non
252351074,2025-07-30,19:13:24,117, Baguida.,Golfe 6,Tapage nocturne,Oui,3,501,03:34:24,04:31:24,mercredi,Transmis au CB,Oui
256082304,2025-05-12,09:20:06,appel 117, Kélégougan ,Golfe 1,Dispute familiale,Oui,3,301,14:21:06,14:26:06,lundi,Transfert hôpital,Oui
259784639,2025-06-04,17:07:21,Appel 117, Amadahomé,Golfe 5,Vol,Oui,1,206,20:33:21,21:16:21,mercredi,Arrestation,Non
254357741,2025-07-30,04:04:32,appel117, Adidogomé,Golfe 5,Bagarre,Non,2,528,12:52:32,13:26:32,mercredi,Aucun suivi,Oui
258161159,2025-05-05,16:08:12,Appel 117,Amoutivé,Golfe 4,Tapage nocturne,Non,2,394,22:42:12,23:06:12,lundi,Aucun suivi,Oui
256996090,2025-05-24,19:30:30,Initiative agent, Kélégougan ,Golfe 1,Accident moto,Non,3,322,00:52:30,01:33:30,samedi,Arrestation,Oui
259303878,2025-07-21,21:00:40,APP117, Sanguéra,Agoe-Nyivé 5,Bagarre,Oui,3,273,01:33:40,02:31:40,lundi,Aucun suivi,Oui
256492471,2025-05-03,13:07:58,Appel 112, Démakpoè,Agoe-Nyivé 1,Tapage nocturne,Oui,3,92,14:39:58,15:29:58,samedi,Aucun suivi,Oui
252305931,2025-06-19,02:55:41,Initiative agent,Togblékopé,Agoe-Nyivé 4,Dispute familiale,Oui,3,24,03:19:41,03:41:41,jeudi,Aucun suivi,Non
256299044,2025-06-20,08:45:50,APP117,Legbassito,Agoe-Nyivé 2,Accident moto,Non,2,125,10:50:50,11:50:50,vendredi,Aucun suivi,Non
251696805,2025-06-08,10:31:13,Appel 117,Bè-Ablogamé,Golfe 1,Dispute familiale,Non,1,485,18:36:13,19:33:13,dimanche,Transmis au CB,Oui
257689594,2025-05-11,11:09:16,APP117, Danliko.,Agoe-Nyivé 2,Violence conjugale,Oui,4,17,11:26:16,12:21:16,dimanche,Aucun suivi,Oui
251964942,2025-07-26,16:58:17,APP117, Kélégouvi ,Golfe 3,Dispute familiale,Non,3,110,18:48:17,19:46:17,samedi,Arrestation,Oui
256708367,2025-06-05,21:41:13,Appel 117, Hanoukopé-Est ,Golfe 3,Tapage nocturne,Oui,2,363,03:44:13,04:13:13,jeudi,Arrestation,Non
255308441,2025-06-03,00:02:44,appel 117, Sogbossito,Agoe-Nyivé 1,Accident moto,Non,4,142,02:24:44,02:30:44,mardi,Transmis au CB,Oui
257422244,2025-07-03,23:16:21,Appel 112,Adétikope,Agoe-Nyivé 6,Vol,Non,3,429,06:25:21,06:32:21,jeudi,Arrestation,Oui
258744622,2025-06-23,12:03:03,Appel 117, Bè-Anfamé,Golfe 1,Violence conjugale,Oui,4,15,12:18:03,12:48:03,lundi,Transmis au CB,Non
254343870,2025-06-15,14:57:45,appel117, Kpotave,Agoe-Nyivé 6,Vol,Oui,4,459,22:36:45,23:24:45,dimanche,Transfert hôpital,Non
256418960,2025-06-21,05:32:58,appel 117, Sogbossito,Agoe-Nyivé 1,Dispute familiale,Non,4,83,06:55:58,07:40:58,samedi,Transfert hôpital,Non
253479888,2025-07-04,15:35:29,appel117,Hossoukopé,Agoe-Nyivé 3,Violence conjugale,Oui,1,557,00:52:29,01:05:29,vendredi,Aucun suivi,Non
251779590,2025-05-20,15:02:09,Appel 112, Béniglato,Golfe 4,Vol,Non,4,496,23:18:09,23:46:09,mardi,Arrestation,Oui
255878503,2025-06-22,18:04:28,117,Alinka,Agoe-Nyivé 4,Violence conjugale,Non,1,506,02:30:28,02:35:28,dimanche,Aucun suivi,Non
259276738,2025-07-10,12:06:53,Appel 117, Bè-Ahligo,Golfe 1,Bagarre,Non,2,491,20:17:53,21:17:53,jeudi,Arrestation,Oui
257553130,2025-07-18,00:48:25,appel 117, Démakpoè,Agoe-Nyivé 1,Dispute familiale,Oui,2,358,06:46:25,07:34:25,vendredi,Arrestation,Non
255424513,2025-07-27,21:55:50,appel117, Bè-Ahligo,Golfe 1,Dispute familiale,Non,2,127,00:02:50,01:01:50,dimanche,Arrestation,Non
254842926,2025-06-22,20:46:19,appel 117, Bè-Ahligo,Golfe 1,Violence conjugale,Non,2,206,00:12:19,00:37:19,dimanche,Arrestation,Oui
254575893,2025-06-21,17:27:42,Appel 117, Athieme,Agoe-Nyivé 2,Violence conjugale,Oui,4,221,21:08:42,21:46:42,samedi,Transmis au CB,Oui
257968686,2025-05-22,16:18:43,appel 117, Madjikpeto,Agoe-Nyivé 2,Vol,Oui,2,400,22:58:43,23:11:43,jeudi,Aucun suivi,Oui
257126753,2025-06-20,09:20:56,Appel 112, Sogbossito,Agoe-Nyivé 1,Violence conjugale,Non,4,364,15:24:56,15:38:56,vendredi,Aucun suivi,Non
255435677,2025-06-01,00:18:24,Initiative agent, Soviépé,Golfe 5,Vol,Non,4,141,02:39:24,03:03:24,dimanche,Arrestation,Oui
256015864,2025-06-28,13:09:55,Initiative agent,Tokoin Lycée  ,Golfe 3,Dispute familiale,Oui,4,488,21:17:55,22:10:55,samedi,Transfert hôpital,Non
253097256,2025-05-23,01:21:22,Appel 112, Hanoukopé,Golfe 4,Vol,Non,3,146,03:47:22,04:14:22,vendredi,Aucun suivi,Non
257911023,2025-07-06,11:56:42,Appel 117, Lomenyokope,Agoe-Nyivé 6,Accident moto,Oui,4,415,18:51:42,19:46:42,dimanche,Transfert hôpital,Non
253244012,2025-05-14,01:31:48,117,Aviation,Golfe 2,Vol,Oui,3,97,03:08:48,04:00:48,mercredi,Arrestation,Non
253335753,2025-06-12,19:23:31,Initiative agent,Alinka,Agoe-Nyivé 4,Tapage nocturne,Non,1,361,01:24:31,02:11:31,jeudi,Aucun suivi,Non
254281732,2025-05-15,10:53:23,117,Amoutivé,Golfe 4,Accident moto,Non,3,558,20:11:23,20:33:23,jeudi,Transfert hôpital,Oui
253927114,2025-05-23,10:09:47,Appel 117, Zovadjin,Agoe-Nyivé 2,Tapage nocturne,Non,4,422,17:11:47,18:06:47,vendredi,Transfert hôpital,Non
252777989,2025-05-27,11:19:17,appel117, Lom-nava,Golfe 4,Bagarre,Oui,3,512,19:51:17,20:40:17,mardi,Transfert hôpital,Oui
254481782,2025-06-15,15:31:47,Appel 112, Kélégougan ,Golfe 1,Bagarre,Oui,1,151,18:02:47,18:16:47,dimanche,Aucun suivi,Oui
251842794,2025-07-26,20:50:07,Appel 112, Klobatème,Golfe 1,Tapage nocturne,Non,3,124,22:54:07,23:14:07,samedi,Transmis au CB,Non
257315022,2025-05-14,22:03:28,Appel 117, Assivito,Golfe 4,Violence conjugale,Non,1,466,05:49:28,06:25:28,mercredi,Aucun suivi,Oui
257358159,2025-07-22,13:16:10,Initiative agent, Kélégougan ,Golfe 1,Accident moto,Non,1,554,22:30:10,23:02:10,mardi,Transfert hôpital,Oui
256018251,2025-05-07,15:56:04,Initiative agent, Hanoukopé,Golfe 4,Bagarre,Non,3,573,01:29:04,01:52:04,mercredi,Arrestation,Non
259929951,2025-07-07,18:58:13,117, Hanoukopé,Golfe 4,Accident moto,Non,2,547,04:05:13,04:27:13,lundi,Transfert hôpital,Non
255742080,2025-06-12,13:48:14,Appel 117, Kitidjan,Agoe-Nyivé 1,Tapage nocturne,Oui,3,131,15:59:14,16:16:14,jeudi,Arrestation,Non
252339891,2025-05-21,03:18:34,Initiative agent,Aviation,Golfe 2,Tapage nocturne,Oui,4,417,10:15:34,11:05:34,mercredi,Arrestation,Non
255852816,2025-07-15,08:22:08,Appel 117, Kégué,Golfe 2,Accident moto,Oui,2,265,12:47:08,13:09:08,mardi,Arrestation,Oui
254357097,2025-07-04,04:16:02,appel 117, Elavagno,Agoe-Nyivé 3,Accident moto,Oui,2,564,13:40:02,14:05:02,vendredi,Transfert hôpital,Non
255255978,2025-05-19,13:29:15,APP117, Tokoin Tamé,Golfe 2,Violence conjugale,Oui,4,126,15:35:15,16:24:15,lundi,Transmis au CB,Non
252591672,2025-07-19,23:44:16,Appel 117, Fiovi,Agoe-Nyivé 1,Accident moto,Oui,4,367,05:51:16,06:38:16,samedi,Aucun suivi,Non
258564306,2025-05-27,00:03:09,appel 117,Bè-Ablogamé,Golfe 1,Accident moto,Non,3,511,08:34:09,08:42:09,mardi,Arrestation,Non
258712658,2025-07-16,21:48:16,APP117, Klobatème,Golfe 1,Accident moto,Oui,1,573,07:21:16,07:43:16,mercredi,Aucun suivi,Oui
257518883,2025-07-16,02:46:39,appel117, Kladzeme,Agoe-Nyivé 6,Bagarre,Non,2,539,11:45:39,12:34:39,mercredi,Transfert hôpital,Non
256618478,2025-07-26,13:48:58,appel 117,Adétikope,Agoe-Nyivé 6,Bagarre,Oui,2,130,15:58:58,16:50:58,samedi,Transfert hôpital,Non
257899957,2025-06-13,06:31:50,APP117, Dzove,Agoe-Nyivé 6,Accident moto,Non,4,127,08:38:50,08:53:50,vendredi,Aucun suivi,Oui
251223648,2025-07-04,20:36:30,Appel 117, Kélégougan ,Golfe 1,Violence conjugale,Oui,4,184,23:40:30,23:54:30,vendredi,Aucun suivi,Non
258355936,2025-06-08,10:29:37,Appel 112, Nyékonakpoè,Golfe 4,Dispute familiale,Oui,2,369,16:38:37,16:53:37,dimanche,Arrestation,Non
256009062,2025-06-01,18:43:18,Appel 117,Togo 2000,Golfe 2,Vol,Oui,1,303,23:46:18,00:22:18,dimanche,Aucun suivi,Oui
254376786,2025-05-07,08:54:40,appel 117, Zogbegan,Agoe-Nyivé 4,Tapage nocturne,Oui,1,450,16:24:40,17:24:40,mercredi,Aucun suivi,Oui
258709576,2025-07-29,09:43:43,APP117, Bè-Ahligo,Golfe 1,Accident moto,Oui,3,306,14:49:43,15:27:43,mardi,Transfert hôpital,Oui
256253765,2025-06-17,03:57:23,APP117,Tokoin-Gbonvié ,Golfe 3,Accident moto,Oui,3,306,09:03:23,09:52:23,mardi,Transfert hôpital,Non
259688617,2025-05-07,18:25:02,APP117, Tokoin Casablanca,Golfe 5,Violence conjugale,Oui,2,476,02:21:02,03:21:02,mercredi,Transfert hôpital,Non
259836549,2025-07-03,13:57:07,appel 117, Bè-Kpota,Golfe 1,Vol,Non,4,449,21:26:07,22:11:07,jeudi,Transmis au CB,Non
251336395,2025-07-23,08:24:58,APP117, Bè-Anfamé,Golfe 1,Bagarre,Non,2,189,11:33:58,11:49:58,mercredi,Arrestation,Non
258747630,2025-05-04,12:01:08,Appel 112, Nanégbé,Agoe-Nyivé 5,Tapage nocturne,Oui,2,70,13:11:08,13:58:08,dimanche,Transmis au CB,Oui
259069716,2025-05-27,17:09:23,Initiative agent, Baguida.,Golfe 6,Bagarre,Non,2,46,17:55:23,18:54:23,mardi,Transmis au CB,Non
257469270,2025-05-08,19:38:56,appel 117,Haoussa-Zongo,Agoe-Nyivé 4,Dispute familiale,Non,3,350,01:28:56,01:45:56,jeudi,Arrestation,Non
257539270,2025-07-23,07:49:08,appel 117, Kégué,Golfe 2,Vol,Oui,1,586,17:35:08,18:24:08,mercredi,Arrestation,Non
256131174,2025-06-30,11:53:10,APP117, Bè-Anfamé,Golfe 1,Accident moto,Non,3,28,12:21:10,12:50:10,lundi,Arrestation,Oui
253847994,2025-05-23,02:00:58,Initiative agent, Yokoè,Golfe 7,Bagarre,Oui,4,354,07:54:58,08:26:58,vendredi,Transmis au CB,Non
